Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Low & middle income,LMY,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.24,..,..,..,..,..,..,..
Luxembourg,LUX,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.57,..,..,..,..,..,..,..
Luxembourg,LUX,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.4,..,..,..,..,..,..,..
Luxembourg,LUX,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,1.79921,1.72069,1.74674,1.58338,1.47318,1.79245,1.86409,1.66923,1.47497,1.80517,1.65265,1.69072,1.5951,..,1.58059,..,..,..,..,..,..,..
Luxembourg,LUX,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,0.00454,..,0.50697,0.51333,..,0.46011,..,..,..,..,..,..,..
Luxembourg,LUX,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,1.11575,1.37891,1.68385,1.66274,1.39496,1.2747,1.23602,1.23809,..,1.04796,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.37,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.87,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.61,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,0.83429,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,0.94738,..,1.15017,1.15009,1.00212,1.04468,0.90503,0.75722,0.80889,0.84755,1.27298,1.59856,2.27391,0.92116,0.86821,1.25819,1.2088,0.99853,1.05369,..,..,..,..,..,..
"Macao SAR, China",MAC,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,0.82873,..,0.63067,0.6937,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.37,..,..,..,..,..,..,..
Madagascar,MDG,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.57,..,..,..,..,..,..,..
Madagascar,MDG,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.47,..,..,..,..,..,..,..
Madagascar,MDG,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,0.62629,0.51153,0.46251,0.56398,0.51422,..,0.53141,0.4528,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,0.33383,0.36489,0.37,0.39239,0.43473,..,0.321,0.35578,..,..,0.00014,0.00016,..,..,..,..,..,..,..,..
Madagascar,MDG,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,1.89663,1.66048,1.58778,1.36841,1.47703,..,1.12096,1.10835,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.36,..,..,..,..,..,..,..
Malawi,MWI,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.39,..,..,..,..,..,..,..
Malawi,MWI,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.37,..,..,..,..,..,..,..
Malawi,MWI,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,1.1252,1.0143,..,0.67871,..,..,..,..,..,..,0.85274,1.26249,..,1.32344,1.19373,1.55932,1.3655,..,..,..,..,..,..,..,..
Malawi,MWI,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,0.82123,0.68776,..,..,..,..,..,..,..,..,1.0548,1.10585,..,1.5358,1.0429,1.3578,1.09723,..,..,..,..,..,..,..,..
Malawi,MWI,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,2.7715,2.0392,..,1.76618,..,..,..,..,..,..,1.23045,1.4385,..,1.98968,2.39467,2.46509,2.08558,..,..,..,..,..,..,..,..
Malaysia,MYS,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.96,..,..,..,..,..,..,..
Malaysia,MYS,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.39,..,..,..,..,..,..,..
Malaysia,MYS,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.16,..,..,..,..,..,..,..
Malaysia,MYS,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,2.06063,2.5003,2.56615,2.56012,2.07897,..,1.32602,1.28827,1.11765,1.95988,1.67453,1.76083,1.97768,1.87522,..,..,1.87349,1.96702,1.85388,1.56407,..,..,..,..,..
Malaysia,MYS,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,1.91465,2.5635,2.55005,2.62499,1.98126,..,1.62084,1.44421,..,2.14738,1.71114,2.13043,1.63379,1.67217,..,..,1.11148,0.98193,0.95662,0.9466,..,..,..,..,..
Malaysia,MYS,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.62236,2.08055,2.38826,2.1966,1.75181,..,1.24288,1.30411,1.54639,1.65343,1.41954,1.68689,1.92766,1.76212,1.68094,1.62495,1.60553,1.57897,1.52523,1.51821,..,..,..,..,..
Maldives,MDV,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,1.85393,..,1.78371,1.45105,1.03096,0.90221,0.89587,0.89215,0.82923,1.0613,0.88575,..,..,0.86256,..,..,..,..,..
Maldives,MDV,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,0.37404,0.29888,0.15327,0.45434,0.54032,0.4461,0.55661,0.8441,..,..,..,..,..,..,..,..
Maldives,MDV,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,2.88183,2.52327,2.71559,2.33849,..,2.25091,2.50633,1.75054,1.53968,1.51672,1.48886,1.38061,1.73192,1.49214,..,..,1.45843,..,..,..,..,..
Mali,MLI,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.03,..,..,..,..,..,..,..
Mali,MLI,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.11,..,..,..,..,..,..,..
Mali,MLI,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.57,..,..,..,..,..,..,..
Mali,MLI,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,1.48105,1.51836,1.79809,1.42582,1.38891,1.32001,1.2447,1.25476,1.15788,1.40136,..,..,..,..,..,..,..
Mali,MLI,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,0.54658,0.61213,0.69353,0.87314,0.7078,0.62522,0.78752,0.78975,0.67323,0.65472,..,..,..,..,..,..,..
Mali,MLI,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,1.32825,1.70228,0.84535,1.4442,1.33317,1.29606,1.57553,1.71569,1.22539,1.6918,..,..,..,..,..,..,..
Malta,MLT,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,..,..,..,..,..,..,..
Malta,MLT,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.57,..,..,..,..,..,..,..
Malta,MLT,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.28,..,..,..,..,..,..,..
Malta,MLT,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,1.95684,..,1.78289,..,..,2.63387,2.90762,2.4442,2.95057,5.03495,3.0372,2.82326,2.37617,1.95843,2.11574,1.92017,..,..,..,..,..,..,..
Malta,MLT,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,0.85341,..,0.49296,..,..,0.90397,0.98565,1.12994,1.4726,1.08402,1.44619,1.51612,1.38832,1.32135,1.40328,1.25682,..,..,..,..,..,..,..
Malta,MLT,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,1.03756,..,0.94404,..,..,1.30276,1.28763,1.1366,1.39733,1.15286,1.48235,1.5941,1.51427,1.26626,0.96104,0.95007,..,..,..,..,..,..,..
Marshall Islands,MHL,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,3.19347,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,1.20694,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,3.73267,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.09,..,..,..,..,..,..,..
Mauritania,MRT,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.43,..,..,..,..,..,..,..
Mauritania,MRT,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.26,..,..,..,..,..,..,..
Mauritania,MRT,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,0.47936,..,..,0.70384,..,0.6445,0.49204,0.61832,0.5352,..,0.64874,0.50283,..,..,0.50053,..,..,..,..,..
Mauritania,MRT,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,0.299,0.26413,0.26559,..,0.37374,0.34472,..,..,0.35201,..,..,..,..,..
Mauritania,MRT,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,0.91317,..,..,1.17264,..,1.32063,1.05066,1.02008,0.99102,..,1.17632,1.0868,..,..,0.92774,..,..,..,..,..
Mauritius,MUS,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2,..,..,..,..,..,..,..
Mauritius,MUS,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.82,..,..,..,..,..,..,..
Mauritius,MUS,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5,..,..,..,..,..,..,..
Mauritius,MUS,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,1.26705,1.17239,1.75712,1.73528,1.8018,1.70413,..,1.4899,1.4606,1.86971,1.62327,1.83742,1.96983,3.03013,3.13433,3.19486,3.1687,3.03245,2.93508,..,..,..,..,..
Mauritius,MUS,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,0.39531,0.476,0.65292,0.60312,0.46278,0.38194,..,0.31268,0.38188,0.33258,0.26533,0.26833,0.29007,0.34711,0.33338,0.31855,0.29446,0.31059,0.33222,..,..,..,..,..
Mauritius,MUS,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,1.03333,0.93443,1.38671,1.29126,1.10785,0.97041,..,0.86975,0.80622,0.95754,0.90311,0.90288,0.99329,1.11528,1.00763,1.08519,1.15798,1.10356,1.07125,..,..,..,..,..
Mayotte,MYT,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.42,..,..,..,..,..,..,..
Mexico,MEX,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.74,..,..,..,..,..,..,..
Mexico,MEX,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.57,..,..,..,..,..,..,..
Mexico,MEX,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,1.45922,1.27948,1.48042,1.39648,1.46631,1.40016,1.38328,1.38392,1.56925,1.56086,1.56551,1.60077,1.65319,1.68246,1.69151,1.61741,1.50492,..,..,..,..,..,..,..
Mexico,MEX,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,0.615,0.87387,0.85516,0.82218,0.84582,0.80833,0.86656,0.90909,1.03772,1.01448,0.9254,0.9933,1.0374,1.12178,1.12429,1.03546,0.91119,..,..,..,..,..,..,..
Mexico,MEX,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.61099,1.67823,1.74478,1.99268,1.89082,1.89365,1.82456,1.79406,1.79348,1.87889,1.85649,1.81263,1.76878,1.77298,1.72325,1.69987,1.59323,1.49102,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
